new_sampleid	Bam_Id	Depth	Chimeric_Reads_NGScheck	Chimeric_Reads_flagstat	Mean_TLEN	Q30	FREEMIX	Yield	Yield_QC	sa.qc.callRate	sa.qc.dpMean	sa.qc.dpStDev	sa.qc.gqStDev	sa.hetStats.stdev	sa.qc.rHetHomVar	sa.qc.rTiTv	sa.qc.nSingleton	sa.qc.nSNP	sa.qc.nInsertion	sa.qc.nDeletion	sa.imputesex.Fstat	call_rate	f_stat	passes_qc0	passes_qc1	passes_qc2
a4559dfb-2c56-409b-9f6b-616b6023c859	3d47f40e-2657-4ba0-a16d-5b99ed66b278	38.9	0.0198	0.0134	322	89.15	0.00023	130.2	119.99	0.998173515982	38.8779505947	11.5412351383	12.1471266004	0.430147750556	1.48486071861	4.12410926366	1	8629	3	0	0.102514501422	0.95742	0.10669	TRUE	FALSE	TRUE
a4599468-86b7-42e0-89ee-2d60f10aef90	35fdb2d6-c4cd-4342-b776-ba843abf5f4b	37.9	0.0201	0.012	445	78.99	0.00182	140.65	117.53	0.997899543379	38.4419328269	11.9559413045	11.9343064374	0.463096338498	1.44879398972	3.98171428571	0	8718	6	2	0.995187745316	0.99614	0.98809	TRUE	FALSE	TRUE
a487fd97-b80c-4fc4-be9e-7902aea12000	b61e0e55-1bff-4ffa-97a6-1e796317d657	41.7	0.0135	0.0093	305	91.12	0.00029	138.06	128.26	0.999178082192	42.9774243671	10.3337037467	7.80245622483	0.438301725317	1.53146569225	3.94482366325	1	8693	4	2	0.0668905536335	0.95815	0.071417	TRUE	FALSE	TRUE
a56149b7-137c-4748-a787-802c9946b6b5	e3ba7896-c6e8-47e4-b30a-5728b9fb6846	45.6	0.0148	0.0104	332	88.32	0.00018	149.3	140.52	0.99899543379	47.0896791297	11.7739978276	7.69965860035	0.46548396719	1.50799507995	4.0382803298	0	8555	3	0	0.997595078746	0.99476	0.99762	TRUE	FALSE	TRUE
a732f951-efbe-4acb-a196-1e9f507d6fc5	db5c139b-6146-45c7-8f13-fe0e3fd7abe0	39.6	0.0163	0.0111	304	88.48	0.00028	131.1	121.96	0.998812785388	41.0456249429	10.7695410685	9.369102855	0.417605859454	1.36574074074	4.046875	0	8721	1	2	0.995187745316	0.99541	0.99523	TRUE	FALSE	TRUE
a740e24c-0360-4dfa-bef3-9add21792eca	8afd90be-fa97-4689-a2ed-0da6ec0aa8af	39.8	0.0186	0.0119	448	87.94	0.00024	149.55	123.27	0.99799086758	42.0957174231	12.6816301977	8.01578151349	0.437053778178	1.38589693917	4.1040327294	0	8733	6	1	0.997594457893	0.9952	0.99761	TRUE	FALSE	TRUE
a7754486-da01-49dd-acb9-1f0c921d23b8	f7127220-b32a-4da8-85e0-2a949e5dc576	37	0.0193	0.0147	258	90.24	0.00018	124.54	114.02	0.997899543379	40.0455751807	10.1754054712	9.1873241799	0.420814004005	1.49211484027	4.011027278	0	8634	2	0	0.995190157493	0.99629	0.99286	TRUE	FALSE	TRUE
a7c7549c-e530-4741-bdd7-85367280c6d0	58ab2ca1-4602-4bf1-b88a-b0824600f6d1	39	0.013	0.0083	383	89.85	5e-05	128.22	119.99	0.99899543379	39.0192887833	10.4565448369	10.5805626303	0.474153018303	1.52981192477	4.00170261067	1	8813	8	2	-0.0942391703525	0.95808	-0.088375	TRUE	FALSE	TRUE
a905477f-70eb-40c3-8b36-8779df429c69	e5fde51c-2b92-47ec-9a4d-7a08213a3a2e	41.8	0.0211	0.0149	465	93.55	0.00025	154.59	129.73	0.997716894977	44.604576659	13.4094804783	6.60066304179	0.396145537052	1.43867924528	3.91451068616	1	8738	10	0	-0.0293062965074	0.95779	-0.030966	TRUE	FALSE	TRUE
a9c89a38-c132-4ba7-a2d4-26b3184aa047	NA	0	NA	1	300	NA	1	NA	NA	0.978812785388	6.42246687815	3.99473751112	30.0020988125	0.727362096828	1.09875551987	4.06833114323	0	7714	5	1	0.218195930276	0.93493	0.21866	FALSE	FALSE	FALSE
aa3e5150-7eff-4837-9946-efecbee42e92	NA	0	NA	1	300	NA	1	NA	NA	0.966940639269	5.81016244805	4.5271754943	28.9941142602	0.718137547342	1.01278574196	4.07175472929	0	7775	0	1	0.31926177094	0.92213	0.32028	FALSE	FALSE	FALSE
aa4670ed-d61e-455e-a96d-511132252c82	39f83f48-a76f-4691-924d-5cd6b515abcf	57.8	0.0216	0.0127	303	87.59	0.00026	198.94	177.93	0.99899543379	60.9874760033	13.6680484497	6.20710223136	0.33890200032	1.42751363991	4.0251572327	0	8789	7	0	0.997592187475	0.99774	0.99523	TRUE	FALSE	TRUE
aacc0421-e331-49e8-ba8f-aa7b091336c5	NA	0	NA	1	300	NA	1	NA	NA	0.966940639269	5.92236494144	4.14672555493	28.9208513348	0.709002391317	0.963428571429	4.06119791667	0	7774	5	0	0.343492435322	0.92627	0.35006	FALSE	FALSE	FALSE
ab0347c3-ae35-4484-88a5-e545b27f5691	NA	0	NA	1	300	NA	1	NA	NA	0.850684931507	3.69758454106	4.11630557919	21.4045027716	0.587576505653	0.62614379085	4.05620805369	1	6027	0	0	0.6444607981	0.81557	0.64373	FALSE	FALSE	FALSE
ab05a3eb-650b-42f6-9a9f-ed25b0ffdeae	NA	0	NA	1	300	NA	1	NA	NA	0.998082191781	26.8124256565	12.3110161757	19.4412189272	0.615937883405	1.25226531352	4.03537338574	1	8968	4	3	0.208242424763	0.95793	0.21375	FALSE	FALSE	FALSE
ab977b19-958a-4201-a642-2a50310c44ae	69a14702-33d1-43c4-8018-622cdbb29c46	33.9	0.0136	0.0085	323	87.32	0.00027	112	104.34	0.999269406393	34.8533174922	8.57127681257	12.2900778863	0.455590328437	1.47930194805	4.05903187721	0	8570	1	2	0.114988978704	0.95837	0.12142	TRUE	TRUE	TRUE
ab9cf9b9-c36d-4055-9a7e-15b2aba45e1f	49d467aa-0649-46ac-9216-66975966b3f2	34.5	0.0182	0.0114	468	92.1	0.00115	124.36	107.04	0.999543378995	36.5947921425	12.8575066663	10.8238345692	0.459398759508	1.55733005733	4.04534883721	0	8678	8	1	0.992781617974	0.99745	0.98332	TRUE	FALSE	TRUE
abba0fe4-8c3b-4b8d-9b68-36708ba3a4ef	2b9ad45b-5e65-44b6-bb2b-e37e0f0537ee	31.3	0.0272	0.0146	267	90.23	0.00042	118.35	96.36	0.999269406393	33.853957229	9.30537893383	12.9964279811	0.506487726146	1.50406819062	3.90499457112	3	9035	6	3	0.0380314985912	0.9575	0.038855	TRUE	TRUE	TRUE
ac269b65-8e91-4915-958f-5d758060ecfe	25abd716-dffe-46b3-9b3e-9a8358218256	37.4	0.0193	0.0133	457	81.78	0.00029	141.12	115.93	0.99799086758	38.3867130307	11.9451825303	9.47790678557	0.464135528315	1.41974822974	4.09688784498	0	8680	10	4	0.018792128563	0.95808	0.014273	TRUE	FALSE	TRUE
ad73ab13-6bb4-41ca-a0ac-9c1d075b557a	6024e925-912c-40b5-bb4b-1ccb9bd1b3aa	26.9	0.0166	0.0113	297	88.75	0.00588	105.75	83.52	0.998630136986	30.6795610425	12.2949768067	16.5953842315	0.511086727284	1.26838235294	3.93225985564	1	8883	6	2	0.956711417437	0.99607	0.95469	TRUE	FALSE	TRUE
ad773d76-ea3e-498d-b511-76ecf5c20ed1	8f9668b8-4135-41cb-a028-0d1ec4a61fd6	43.5	0.0143	0.009	305	89.48	0.00031	143.99	133.72	0.998538812785	44.4562831535	9.64201279655	6.85336321958	0.378787137307	1.44754420432	4.06528018486	0	8768	6	0	0.0596757898729	0.95728	0.064274	TRUE	TRUE	TRUE
adfefa9c-2e3e-444d-8018-f364999f5f42	e04e6585-ddb0-4303-85f8-93845a2ef75c	31.4	0.0184	0.011	261	88.26	0.00035	110.25	96.65	0.999634703196	33.329252695	9.65505642124	13.5814180921	0.542302911461	1.61822033898	4.2094017094	1	8533	4	2	0.0885348449152	0.95881	0.092846	TRUE	TRUE	TRUE
ae7c08be-5c63-46b8-9192-004a4fa10c5e	NA	0	NA	1	300	NA	1	NA	NA	0.997716894977	27.4425629291	12.2961220961	18.4235679131	0.540969802182	1.14171587357	3.93122270742	0	9034	9	3	0.973532599238	0.99447	0.97139	FALSE	FALSE	FALSE
af72e445-6025-4bbc-8c19-30cadd07d0f3	b891ab24-bc9f-4352-bb61-70e91c6a49ef	38.7	0.0199	0.013	427	92.17	0.00022	140.68	119.85	0.998082191781	40.7807667673	12.1386774364	7.92912497486	0.396348473567	1.55908720456	4.01955146636	2	8729	9	0	-0.00044724146516	0.95706	-0.0047748	TRUE	FALSE	TRUE
afcd890f-5481-4c7a-afe8-f89d88f4bd60	900bfe24-abcc-4789-911f-af1418333ca0	40.3	0.013	0.0087	314	86.85	0.00032	131.71	123.99	0.999360730594	40.6734899022	9.36906809828	8.9188225669	0.428529509844	1.49147034931	4.13261648746	0	8592	4	1	0.0644856323799	0.95706	0.066655	TRUE	TRUE	TRUE
b017340a-319c-455f-b3bd-a1df3df23656	67782a9a-97c9-4cb9-802b-95a803a56bed	38.6	0.0152	0.0108	306	90.56	2e-04	131.01	118.97	0.99799086758	39.4734626647	11.6457294601	11.9263302932	0.444955568964	1.58658988071	4.08221574344	2	8716	5	1	0.992785236239	0.99549	0.99286	TRUE	FALSE	TRUE
b078b74c-cd48-422e-bbeb-dc1c7fa1f5d5	NA	0	NA	1	300	NA	1	NA	NA	0.998812785388	28.6360976502	13.5841047702	18.0428498804	0.622279040711	1.31656804734	4.01175153889	0	8956	11	3	0.987975393732	0.99556	0.9833	FALSE	FALSE	FALSE
b143de47-afc8-4f55-98d2-ce355be89fc7	7447db4d-7700-4146-9f06-0edc5fed0ac9	33.6	0.0234	0.0179	440	91.9	0.00032	141.6	104.26	0.999543378995	36.466697122	12.3409464565	10.6441008334	0.459402310418	1.61983122363	4.16817359855	1	8574	7	0	0.0500561048588	0.95728	0.040464	TRUE	FALSE	TRUE
b191230a-d5fe-4bf3-8858-03568ce54943	085e34fe-387d-4278-b1e5-010f081df802	31.7	0.017	0.0116	456	92.86	0.00027	144.93	98.22	0.999178082192	33.8161045608	11.8285979744	13.1379581786	0.518506818345	1.50961145194	4.06202008269	0	8570	13	2	0.990380314986	0.99767	0.98571	TRUE	FALSE	TRUE
b2ad607d-4ce6-418b-9a1b-3c47abbcf770	ea7b0c3e-6fd9-4221-891b-2991f6f4cabd	49.7	0.0128	0.0088	281	88.89	0.00023	164.25	152.93	0.999452054795	51.4077119883	12.2050239104	6.28096394944	0.467825757858	1.5984020185	4.04065998821	0	8554	4	0	0.992785236239	0.99774	0.99286	TRUE	FALSE	TRUE
b2ea5d1e-50ae-420e-8af4-de7f7936c0b8	099f6ff8-36d8-4473-8d2f-3c6fbed173b1	36.8	0.0195	0.0146	249	90.64	0.00019	123.6	113.54	0.998356164384	39.4774057812	10.1133867154	9.10580358931	0.392419521212	1.48224970084	4.02822580645	0	8729	1	1	0.11258405745	0.95866	0.11666	TRUE	FALSE	TRUE
b3048cd3-01f4-4d2a-bb6c-2efb33b44525	f64888a0-3a88-4876-8efb-64f1610ddb4d	46.2	0.0137	0.0096	319	88.98	0.00015	153.52	142.11	0.999269406393	47.3997441053	10.5468704315	7.6169576842	0.351875195593	1.5261663286	3.95493439817	1	8686	8	1	0.10536929369	0.95735	0.11189	TRUE	FALSE	TRUE
b3de8dd3-47cb-4e21-8d5e-623fdb1682b6	580afc07-38e4-4772-ae0f-1c99804e67d6	37	0.0727	0.0165	328	93.08	0.00112	144.74	114.06	0.999086757991	41.7074954296	9.40596676206	9.51353881184	0.467012409679	1.49381237525	4.0619212963	0	8747	4	1	0.990367159798	0.996	0.98808	TRUE	TRUE	TRUE
b4ac4684-58a2-40ff-822c-606ce37ed131	fc26a0b5-21bf-41d1-87cd-f28164496007	42.3	0.0166	0.0117	257	90.54	0.00037	140.77	130.23	0.999178082192	46.6896992962	12.1385066717	8.12964366813	0.646677760858	1.47864271457	4.02076124567	0	8706	7	2	0.997595078746	0.9968	0.99523	TRUE	FALSE	TRUE
b4d5def3-a5de-4a56-b7cc-db7a4cbb982e	45474474-c7bb-40de-a6ba-1d58ee761b50	29.2	0.0121	0.0088	403	92.84	0.00047	144.71	90.39	0.999634703196	30.9845605701	11.5835464516	14.7247459654	0.588109750613	1.53691550451	4.18280216476	0	8619	4	2	-0.0437358240286	0.95866	-0.047632	TRUE	FALSE	TRUE
b601ce66-39ed-46dd-99eb-093ababaf137	c374ba4b-9064-4684-9aa0-719109f51303	36.6	0.0205	0.0153	258	90.95	0.00034	124.06	112.89	0.999360730594	40.0515397971	10.6853382531	9.9566312637	0.457890628544	1.59916839917	3.97527314549	1	8652	5	0	0.995190157493	0.9976	0.99524	TRUE	FALSE	TRUE
b610788a-da69-4e63-ad8c-31d65112e0f3	b04dca15-bb70-417a-a0fc-2c31d1abf0d6	40.9	0.0708	0.0334	380	79.26	0.00021	155.88	125.89	0.998721461187	42.4734820775	10.2705372154	10.6521066642	0.425400600157	1.58555286521	4.11463133641	0	8879	5	1	0.992781617974	0.99585	0.99284	TRUE	FALSE	TRUE
b61f5536-d59b-491c-a38c-3afc20558a4c	cfad4403-18ad-4ddc-82f5-0417642a102b	41.2	0.0741	0.0234	334	89.51	0.00022	152.56	127.11	0.997899543379	47.1132058204	10.4468522668	8.0012983609	0.438175484594	1.44528452049	4.00289017341	0	8655	3	1	0.997592987834	0.99622	0.99523	TRUE	FALSE	TRUE
b7759c1c-44ba-4c57-a975-c98eed1a9c76	08980829-d073-4f28-9ca3-47a48ba14c4f	31.7	0.0251	0.0145	266	91.54	0.00036	116.48	97.63	0.999269406393	33.2634801682	10.3914930597	15.6540950085	0.470811231455	1.54339777869	4.04572098476	0	8608	5	1	0.107326756106	0.95902	0.10669	TRUE	FALSE	TRUE
b875dbc9-47a9-4034-a603-d1879ce7f81b	56f50957-718c-40bd-a40a-b2bd1ddb5d2f	33.9	0.0287	0.0181	462	82.68	0.00293	137.87	105.13	0.998630136986	34.4512117055	11.8985258486	14.6969961773	0.552931590311	1.52982311806	4.03640634175	1	8577	5	0	0.10536929369	0.95742	0.10237	TRUE	FALSE	TRUE
b8afa0b5-4b64-4f57-9b5a-6e4f57ab88a0	458f701c-ab00-4fc8-8351-be0ba0a0a663	29.7	0.0187	0.012	441	85.66	0.00022	104.89	91.96	0.998356164384	31.4847237468	10.6545842465	14.0211741891	0.496769704659	1.53240360952	4.05402231356	0	8607	5	1	0.997595078746	0.99578	0.99286	TRUE	FALSE	TRUE
b8b8c42a-3f3c-49d1-992d-5a9b9850ee38	064d63dc-2bad-4efa-b0b8-a5f7a55436bd	40.9	0.019	0.0125	426	80.69	0.00145	149.06	126.98	0.998721461187	41.9620519386	12.4768888455	9.5751704775	0.465173497129	1.49819059107	4.10810810811	0	8694	5	2	0.146252955	0.95786	0.14285	TRUE	FALSE	TRUE
b9da0764-bc04-40e6-b74e-ce5ee4ece50e	09191f5a-1ba9-458e-96e1-50285a98edeb	36.1	0.0448	0.0349	287	86.65	0.00094	125.32	111.42	0.999086757991	39.6148994516	11.6183937074	11.9061639949	0.481104134022	1.51159072742	3.92648709315	0	8779	6	2	0.995184385395	0.99505	0.99284	TRUE	FALSE	TRUE
b9eedebd-fd75-4d4b-af5c-c1e596e4aa76	085a1a8d-ef68-415b-bf09-ef84563d235f	38.7	0.0155	0.0103	306	90.85	0.00051	132.91	119.14	0.998630136986	40.7394604481	10.6120977406	9.09310206566	0.388468380697	1.55990016639	4.08739595719	0	8557	0	2	-0.0124718477328	0.95902	-0.0071557	TRUE	FALSE	TRUE
ba22ff1b-3f13-4d58-812f-e57e87416907	18985c01-e8a5-430b-8a1b-a196ba115c84	38.8	0.0154	0.0102	311	86.07	0.00029	129.64	119.28	0.999360730594	38.6739468153	9.49195921799	10.6906604946	0.456862948884	1.51291364003	4.05930232558	0	8702	3	1	0.0813200811546	0.95888	0.083322	TRUE	TRUE	TRUE
ba679aa8-77f2-4c5f-81b6-3cb276274b56	449ab730-62a6-4793-81ec-d7cef5714bac	51.6	0.0138	0.0094	297	88.5	0.00045	172.49	158.59	0.998538812785	52.6928845802	10.7230663032	5.5555100181	0.377679642804	1.19885550787	3.95016611296	1	8940	5	2	0.329026970267	0.95837	0.32856	TRUE	FALSE	FALSE
bba9f20c-543f-4473-86b5-423c6fc22594	fb9bce04-c4da-4142-b1c0-ae8c8efc8865	28.8	0.03	0.0109	306	88.24	0.00118	113.08	88.78	0.99799086758	30.5783308931	10.6062952174	18.984201001	0.507139341415	1.43511450382	4.03655660377	0	8542	8	0	0.0808593553432	0.95677	0.085025	TRUE	FALSE	TRUE
bc3ddd6b-6378-48e3-a676-380c45bf213f	2165bd53-c617-4b7c-88dd-32dbf7522e0f	34.4	0.0331	0.0128	258	85.76	0.00026	129.98	106.09	0.997351598174	37.6613863199	11.1978887249	14.2984248757	0.466034885634	1.48041986274	3.98496240602	1	8619	5	0	-0.0201979930222	0.95684	-0.014802	TRUE	FALSE	TRUE
bc473b19-656f-46ca-a1f3-bf59b246acc1	08c7335c-4aaf-4c40-9f53-f1ed5a80e1f9	34.1	0.027	0.0201	272	91.54	0.00026	119.19	105.26	0.998812785388	35.2186157081	11.5571586179	15.4433988499	0.53116494339	1.49202453988	4.06290801187	0	8531	7	1	0.0933446874222	0.95895	0.095227	TRUE	FALSE	TRUE
bcc3ddc8-33e4-4f7c-81e6-8ad2480c62a7	fe25c76d-a034-45d6-9b56-2b41531e945e	31	0.028	0.0136	228	89.17	0.00027	110.1	95.39	0.998812785388	32.0711346804	9.27875708369	16.657962568	0.486189669601	1.44280155642	4.00113058225	1	8847	2	0	0.0909397661687	0.95706	0.092624	TRUE	TRUE	TRUE
bd262d75-8448-4b72-9f52-8a1299387ff2	NA	0	NA	1	300	NA	1	NA	NA	0.998812785388	26.3477187529	12.3025118977	20.0557813275	0.635405536259	1.29746603011	3.93939393939	0	8965	14	3	0.971140944958	0.99702	0.96905	FALSE	FALSE	FALSE
bda7047c-585b-44ee-a9d6-8961adf144f3	NA	0	NA	1	300	NA	1	NA	NA	0.999178082192	28.5361484325	10.5294055248	17.5609958513	0.498518232392	1.29403040415	4.1431884058	2	8872	10	3	0.971140944958	0.9944	0.97136	FALSE	FALSE	FALSE
be250178-94c9-4cc9-b4a1-e038ae12aa3d	634d07e3-ac3a-48cf-8165-46fbdc9880dd	32.7	0.0193	0.0118	391	85.11	0.00079	125.63	101.35	0.998630136986	33.2046639232	11.2778272907	13.7896571791	0.454950110825	1.51603849238	3.88517279822	0	8764	6	1	0.0933446874222	0.95721	0.090465	TRUE	FALSE	TRUE
bef1d838-7ea0-4da1-882f-f752d728e4b0	ab6f2a98-1274-4b13-a77d-148887099b77	35.8	0.0158	0.0116	227	91.59	2e-04	122.36	110.41	0.999634703196	39.8183811438	10.7614744073	9.51194836508	0.418853235472	1.54762903903	4.04417910448	0	8449	5	0	0.992759653109	0.99672	0.99283	TRUE	FALSE	TRUE
bf0366fa-02fb-40d0-8829-e5b19867beac	06ecf845-5cbe-486e-8847-c001cda0af24	32.9	0.0195	0.0118	445	80.19	0.00098	123.53	101.91	0.998264840183	32.7774220108	11.4248366743	14.9029784823	0.508043119728	1.48795894197	4.01077708452	2	8834	6	1	-0.00044724146516	0.95837	-1.2794e-05	TRUE	FALSE	TRUE
c059d0a3-4c37-4613-98cf-05c41c0d5087	15a8f960-9c00-465d-904b-c9adf66beced	36.4	0.019	0.0139	249	90.56	0.00023	123.41	112.13	0.997899543379	39.1961197035	10.5728686255	10.1855491663	0.417698069202	1.49158653846	4.05162412993	0	8709	8	3	0.997595078746	0.99469	0.99761	TRUE	FALSE	TRUE
c0cfd19f-cc8a-4b9c-8af2-527ca0b862b5	72b5455c-1941-4f39-a174-9e3c98f59aa2	38.2	0.0334	0.0209	283	88.37	0.00021	132.93	117.6	0.998721461187	40.1429224579	12.370313401	12.6101240885	0.432934413133	1.4880952381	4.04770114943	0	8783	6	1	0.997595078746	0.99672	0.99762	TRUE	FALSE	TRUE
c0dc1824-70f9-41f9-8520-5c2c0acc7dd7	204f0dbe-125e-4105-90d3-6c1ed3b84520	31.7	0.0176	0.0112	464	86.55	0.00063	140.43	98.12	0.999726027397	33.0459486617	10.7891417789	13.7006494605	0.518986049877	1.60614873286	4.02491309386	0	8673	8	0	0.0596757898729	0.95917	0.052369	TRUE	FALSE	TRUE
c16cf182-b4b2-42c0-a2b1-ce071638de2f	8b6308d4-8269-4a69-835f-f5f1aac37631	31.8	0.0243	0.0128	473	91.61	0.00053	108.34	97.83	0.998356164384	32.98298573	9.86423961277	14.6849565923	0.432653283883	1.09003765834	4.01667593107	7	9025	5	1	0.201566143831	0.95728	0.20237	TRUE	FALSE	FALSE
c241beec-9494-42cb-953f-4e664acb057d	f53de484-7492-4254-acef-e5dad730a29e	42.9	0.0164	0.0101	305	86.46	0.00027	143.02	132.01	0.998538812785	43.0544174136	10.3456391785	8.21934414223	0.37623853173	1.49781659389	3.977388355	0	8805	6	0	0.0572708686194	0.95757	0.05475	TRUE	FALSE	TRUE
c31d986d-a05b-4e38-8e54-d5d19f04cbf2	6d403a57-9544-491e-b147-13c7eeb4c350	40.8	0.0113	0.0078	277	89.72	0.00018	134.39	125.65	0.999086757991	42.4571297989	11.3609666187	8.62993207012	0.360797097984	1.60051993068	4.16925948973	0	8307	3	2	0.992785236239	0.99578	0.99286	TRUE	FALSE	TRUE
c3591328-2299-4c71-976a-064724a24c86	1e8cf678-4b54-4477-901e-5d97ad924c12	35.6	0.021	0.0149	327	88.07	0.00015	127.13	109.54	0.998721461187	37.7075713241	10.9939582942	13.1184035225	0.588476829666	1.22725625227	3.90894039735	1	8895	9	2	0.172707088788	0.9583	0.17718	TRUE	FALSE	TRUE
c462d06f-679d-451b-9bb9-0da8e349a49b	8ab51db4-d11c-4900-b0ef-f74d21305c62	29	0.0271	0.0119	208	90.47	0.00049	108.69	89.44	0.998904109589	34.0377582739	10.651682852	13.9753803352	0.540732625893	2	3.95327102804	1	9010	3	0	-0.161576965451	0.9583	-0.15954	TRUE	FALSE	TRUE
c5244957-8900-4eac-b127-01e2ea5663c5	NA	0	NA	1	300	NA	1	NA	NA	0.897899543379	4.31265256306	4.38628709101	23.6469753761	0.624346555933	0.721181856013	4.17325949367	0	6539	0	0	0.510126916176	0.85983	0.51169	FALSE	FALSE	FALSE
c569741b-dad3-4042-b1b0-45d62eb6a967	cb47e573-72d5-440f-bbed-924b198b3832	31.4	0.0231	0.0143	260	91	0.00034	114.17	96.99	0.998447488584	34.362754962	9.89505582009	14.3991026838	0.483189557195	1.60616153206	4.03255813953	0	8656	4	2	-0.0052570839722	0.95793	-0.002639	TRUE	TRUE	TRUE
c6c9bf1a-14f3-4225-ba34-48807fdacbf0	2e505e06-858f-471c-b5a0-07f8ee252784	43.9	0.0152	0.0103	300	88.5	0.00014	146.87	135.06	0.998447488584	44.7383151925	10.1337362971	7.05503289187	0.478606007083	1.54399323181	3.97742127154	0	8377	2	0	0.0356265773377	0.9575	0.040464	TRUE	FALSE	TRUE
c80f61f5-954d-4359-a797-20a95362d0d4	2e687364-faae-47ac-a0bc-31a03ab689ac	38.9	0.0171	0.0127	234	89.83	2e-04	131.54	120.03	0.999178082192	50.4876153916	29.0114771245	8.42732231153	0.433553237256	1.51095181203	4.0562248996	0	8813	4	1	0.995190157493	0.99461	0.99284	TRUE	FALSE	TRUE
c88067a8-f2c3-49a5-858c-f0c805b8f486	a8e467aa-c2e1-48ff-ae19-4e3e31e17bd9	38.9	0.0196	0.0124	458	90.12	0.00027	141.16	120.52	0.998356164384	41.3207098427	13.1748271129	8.29022587579	0.452476102165	1.53667633651	4.14234016888	0	8526	7	1	0.992785236239	0.99702	0.9881	TRUE	FALSE	TRUE
c88164f0-517d-443f-909d-ab5898fc3807	42e5d3ea-ab68-4003-ad37-bb7c79e2fce4	36.9	0.0186	0.0118	420	87.2	0.00021	133.15	114.39	0.998538812785	39.1881287726	12.1585240574	8.99888128529	0.417483141253	1.50040032026	4.03746397695	0	8740	5	0	0.992781617974	0.99622	0.99047	TRUE	FALSE	TRUE
c89cde14-d56d-4ad6-9cbb-c809dbb7d77c	NA	0	NA	1	300	NA	1	NA	NA	0.999452054795	30.5705409357	9.33024670138	17.0212194085	0.49900967972	1.44778545307	4.10348977136	0	8482	1	2	0.0813200811546	0.95902	0.083322	FALSE	FALSE	FALSE
c9478f7d-bfe3-4e80-8161-39b3d440fa16	NA	0	NA	1	300	NA	1	NA	NA	0.973150684932	6.14752252252	4.20629906451	29.4810100184	0.729341615233	1.0412044374	4.05866842452	0	7674	2	0	0.222558290719	0.93202	0.22809	FALSE	FALSE	FALSE
c9670ebc-9b06-469a-98e2-6a03aec1e576	d9273731-79ff-48b9-8d16-7a58df9dea3e	31.6	0.0191	0.0116	436	79.86	0.00237	119.69	97.98	0.998812785388	31.5735576483	12.5024092873	16.2949253639	0.526631395346	1.60271158587	3.97558205565	1	8762	7	2	0.0837250024081	0.95837	0.083322	TRUE	FALSE	TRUE
c993d601-3f7c-40d5-81cc-6c3535126436	2b0a5728-d96d-490f-b992-5d5640cebaa7	36.9	0.0155	0.0104	275	91.81	0.00034	122.67	113.76	0.999726027397	40.0914405773	10.7975526967	8.99184681548	0.380968534585	1.49835526316	4.15333333333	0	8503	3	2	0.990363913936	0.99723	0.99046	TRUE	FALSE	TRUE
c9fe2d18-b298-46ea-ba31-a87e42e790cd	ad809d7f-0b28-4ec1-ae9e-bc1a00595843	31.9	0.0146	0.0092	193	89.17	0.00127	119.58	97.54	0.997351598174	36.5121325886	11.2789124957	14.0252624688	0.497561243861	1.55283557732	4.01613832853	0	8703	3	2	0.117393899957	0.95539	0.12618	TRUE	FALSE	TRUE
ca3405a8-5307-4797-b9d3-2ff703cb13f3	3fbdfaae-e8da-498d-9b3f-0998fbfe594e	39.6	0.0149	0.0099	316	88.42	0.00033	130.25	122.01	0.999178082192	40.0081345398	10.5985405974	9.56822305136	0.42058448603	1.55214465938	4.05808383234	0	8447	0	0	-0.0196866114933	0.95779	-0.014547	TRUE	FALSE	TRUE
ca7ff225-4a25-4d86-a174-4f955ce0b27e	10a01d00-7872-4738-a6f6-151eb316112b	41.7	0.0213	0.015	297	87.37	0.00066	140.98	128.38	0.998538812785	42.828425096	9.58329768026	7.34258139923	0.410069852569	1.50405844156	4.09627879504	0	8628	7	0	0.11258405745	0.95742	0.11666	TRUE	TRUE	TRUE
cb4aea86-4ba8-494a-b33e-22e1359dbded	e6b70c8d-0bd4-472e-abfc-d4d337c9d543	40.1	0.0135	0.0082	310	87.58	1e-04	132.08	123.39	0.999817351598	40.0055717939	10.7184492098	10.5766765001	0.444651542465	1.68051391863	4.06128461992	0	8589	5	0	0.0957496086757	0.95873	0.099505	TRUE	FALSE	TRUE
cc233ed9-c88f-4845-a458-8bffc7eaf403	b871db5f-b649-4d06-bcc2-d2795fceaf50	33.6	0.02	0.0137	333	90.54	0.00021	120.14	103.51	0.996712328767	36.1671247938	10.8040977826	12.7563972804	0.442949686728	1.40914512922	4.10607866508	0	8568	5	1	-0.0293062965074	0.95677	-0.019061	TRUE	FALSE	TRUE
ccc8619f-c4ac-4cd9-9dab-83faaa59afc5	2478c6d7-2a2c-4d83-8dea-5e23507a8541	32.7	0.0199	0.0134	295	86.42	0.00033	122.66	100.65	0.998538812785	34.7373330894	10.545318078	14.1083725492	0.489509656706	1.46312450436	4.02705814623	0	8732	5	0	0.0957496086757	0.95691	0.099285	TRUE	FALSE	TRUE
ce196802-d16c-44ad-82e8-fd39da9ed5f7	6e7e0bcd-5e80-412d-807a-71edc60b30dc	31	0.022	0.0126	419	87.81	0.00217	131.08	96.06	0.999634703196	30.8905536269	11.6838605212	16.8112239529	0.595946863031	1.60050356693	3.91346704871	1	8574	5	1	0.018792128563	0.95837	0.01262	TRUE	FALSE	TRUE
