new_sampleid	sa.qc.callRate	sa.qc.dpMean	sa.qc.dpStDev	sa.qc.gqStDev	sa.hetStats.stdev	sa.qc.rHetHomVar	sa.qc.rTiTv	sa.qc.nSingleton	sa.qc.nSNP	sa.qc.nInsertion	sa.qc.nDeletion	sa.imputesex.Fstat	call_rate	f_stat	passes_qc1	passes_qc2
b70fdd53-433e-48cd-8459-f78e615becc9	0.999540187603	42.3091360751	9.85244576398	8.60270189335	0.395398688579	1.44168336673	4.02634660422	0	8585	3	1	0.992657194095	0.99764	0.99274	TRUE	TRUE
b7474f8e-dfb7-4ae8-a996-381dc10518b3	0.999448225124	44.6423444976	10.7325913044	6.89884500654	0.358367808145	1.50341228422	4.10298420129	1	8721	6	1	0.0968348736514	0.95768	0.10457	FALSE	TRUE
b7bd8f2a-a21a-4e64-a927-ae79f1f4c719	0.998988412728	32.8417564209	11.1391861148	16.797000608	0.525558059819	1.47958366693	3.99424956872	1	8685	8	1	0.0620010912358	0.95791	0.062873	FALSE	TRUE
b7be9447-ff2d-44cb-95a2-056340537272	0.998252712893	47.2078304929	11.2958666695	7.10617535073	0.353702951056	1.44453094589	4.01019830028	1	8843	7	0	0.0478828342829	0.95687	0.053753	FALSE	TRUE
b81a43f4-4823-4dc4-bad6-6a47354d2bdc	0.997976825455	39.8241798747	11.5319894153	11.7229824311	0.422511248579	1.45037564255	3.97886921759	1	8718	8	1	0.995098840713	0.9955	0.99515	FALSE	TRUE
b878d999-5e02-4739-b5d2-9b4aa7b28bb8	0.998988412728	45.3374758354	13.6962781084	6.69401967329	0.387644447414	1.48295003965	4.06812933025	0	8778	8	0	0.995104796063	0.99734	0.99032	FALSE	TRUE
bad00671-99c9-4f49-927d-7e8156b70d6f	0.998988412728	27.6960324036	9.30451966819	18.3990966096	0.472809890789	1.52288375861	3.96289954338	0	8695	2	1	0.0736808946925	0.95672	0.074422	TRUE	TRUE
bb6e614e-a879-4e8e-8db2-cef802008c40	0.999264300166	42.0629486472	11.2171517419	9.10666720598	0.423101675005	1.51241987179	4.10839160839	0	8766	2	1	0.997552398032	0.99675	0.99758	FALSE	TRUE
bb9f9f4b-3fa1-4685-8eb9-17b5c50491f3	0.999448225124	34.252576371	11.0660083185	14.5092164426	0.486297367727	1.39420062696	3.91875	0	8657	6	0	0.995101423975	0.99483	0.99515	FALSE	TRUE
bbef3387-cbc2-4346-8c3c-2529b376cc24	0.99862056281	45.021088498	10.0179972994	7.81802498341	0.350695511473	1.48997594226	4.06108202443	0	8700	6	0	0.00506466466972	0.95923	0.0065786	FALSE	TRUE
bcb70b9a-c676-469b-9661-428c6ba682a0	0.999448225124	33.5536437247	9.61363341956	14.6630218004	0.451117258622	1.59888459888	4.0257639305	0	8388	1	0	0.995104796063	0.99682	0.99516	TRUE	TRUE
bcb71b81-d0b6-490b-9374-7b6126b92501	0.99862056281	42.083985634	12.2337691557	10.381284254	0.454604368795	1.57418032787	4.03466204506	0	8715	5	1	0.995104796063	0.99601	0.99516	FALSE	TRUE
bcdefbf2-f698-44cb-a71e-e8df8e81e3ad	0.998252712893	33.3169967757	10.4249382737	15.5950088748	0.457200970289	1.54620123203	4.09085545723	1	8629	5	1	-0.0451260405172	0.95672	-0.040629	FALSE	TRUE
bdb5d89e-cf02-48fb-b38b-795cc2ff47e5	0.99862056281	38.8940049728	13.0003400174	9.17557150668	0.464317477564	1.33371126228	4.01766381766	0	8806	13	3	0.0748064559356	0.95768	0.077954	FALSE	TRUE
bdc81607-7400-406f-8a03-2b5209786540	0.998988412728	38.3242198288	11.6320356242	12.461019881	0.409447045156	1.65136842105	4.05364431487	0	8667	6	1	0.027713924858	0.95739	0.031394	FALSE	TRUE
bec02690-4797-45af-b7a5-526a6a72d391	0.99871252529	40.4915285451	10.8555568369	9.76489886228	0.403836226382	1.49254933548	3.95993131082	0	8665	6	2	0.00382599885126	0.95768	0.012612	FALSE	TRUE
bfd9a075-db2c-4b3d-804c-7a3577e24141	0.998988412728	44.0409647427	11.6551320685	9.14522759481	0.423801233053	1.4817048653	4.07029876977	0	8655	4	1	0.997550711988	0.99417	0.99758	FALSE	TRUE
bfe0126b-aa1d-496e-bc83-c9648b567bba	0.999632150083	35.5762649494	10.2913772124	13.2606056788	0.514112228978	1.67015487652	4.05363321799	0	8763	4	3	0.0894920677461	0.95805	0.092475	FALSE	TRUE
c07d3560-2e22-4ef1-b9a1-873d43bea083	0.999264300166	44.5715994846	9.99941465064	7.02499249053	0.445293795334	1.5081300813	4.09208972845	0	8626	5	0	0.995101423975	0.9949	0.99515	TRUE	TRUE
